470,1,American Aviation, American Aviation Corporation was an American aircraft manufacturer based in Cleveland Ohio. It was established by Jim Bede under the name of Bede Aircraft in the mid-1960s to manufacture and market the Bede BD-1 two seat light aircraft. During the development of the BD-1 there was conflict between Bede and the other shareholders and Bede was removed from the company. Russ Meyer became the new company president at age 34.
471,1,Institute for the Study and Integration of Graphical Heritage Techniques, The Institute for the Study and Integration of Graphical Heritage Techniques (INSIGHT) an American computer laboratory for archaeological visualization based in Emeryville California. INSIGHT's principal work consists of archaeological documentation projects for academics universities and non-governmental organizations.
472,1,Zhejiang Airlines, Zhejiang Airlines (浙江航空 Zhèjiāng Hángkōng) was an airline based in Jianqiao Airport in Jianqiao Jianggan District Hangzhou People's Republic of China. The airline was wholly owned by CNAC. During 2004 as part of a consolidation of the Chinese aviation industry Air China absorbed Zhejiang Airlines when CNAC was merged into Air China.
473,1,Deviant Records, Deviant Records was a London-based record label which has featured releases from artists such as Paul Van Dyk Witchman Humate and Spooky. It went into liquidation in 2006 and was sold to Phoenix Music International Ltd.
474,1,Denton Designs, Denton Designs was a British video games developer based in Liverpool. The company was founded in 1984 and initially specialised in developing software for the Sinclair ZX Spectrum home computer. Amongst the founders were developers who had worked on the unfinished 'Mega game' Bandersnatch for Imagine Software.
475,1,Logic Works, Logic Works Inc. was a software company based in Princeton New Jersey. Their flagship product was an IDEF1X modeling and database design toolcalled ERwin (ERwin) whose name is formed from an initialism of ER for Entity Relationship and win short for windows.
476,1,Aerocaribe, Aerocaribe was an airline based in Mérida Yucatán Mexico. It was a regional affiliate of Mexicana operating services under the Mexicana Inter banner and codeshares with its parent company. It operated almost 120 flights a day. In 2005 Mexicana decided to rebrand Aerocaribe as a low-cost airline MexicanaClick.
477,1,SimBin Studios, SimBin Studios is a Swedish video game developer and publisher founded in 2003 that develops racing simulators for Windows. The company has its headquarters in Lidköping and a studio in Gothenburg.
478,1,Rio Sul Serviços Aéreos Regionais, Rio Sul Serviços Aéreos Regionais was a regional airline headquartered in Rio de Janeiro Brazil operating scheduled services to southern Brazil. Its main base was Congonhas Domestic Airport (CGH) São Paulo with hubs at Porto Alegre Airport (POA) and Santos Dumont Airport Rio de Janeiro.
479,1,Pentel, Pentel Co. Ltd. (ぺんてる株式会社) is a privately held Japanese company which produces stationery products. The name is a combination of the English words pen and tell (as in telling a story). Pentel is also the inventor of non-permanent marker technology. Most Pentel products are manufactured in Japan Taiwan and France. Yukio Horie who was the President of the company until his death in 2010 had invented the fibre or felt-tipped pen in the 1960s.
480,1,Leadership Dynamics, Leadership Dynamics also known as Leadership Dynamics Institute (LDI) was a private for-profit company owned by William Penn Patrick. The company focused on executive training personal development and self-improvement. Leadership Dynamics was the first form of what psychologists termed Large Group Awareness Training.
481,1,Coasin, COASIN Chile is a Chilean information technology services and solutions company.
482,1,Nemotek Technologie, Nemotek Technologie is a high-tech manufacturing company established in May 2008 based in Rabat Technopolis Park Morocco.Nemotek Technologie funded by Caisse de dépôt et de gestion (CDG) manufactures customized wafer-level cameras for portable applications.
483,1,Airtel Africa, Airtel Africa is a subsidiary of Indian telecommunications company Airtel that operates in 17 countries across Africa. It operates a GSM network in all countries providing 2G or 3G depending upon the country of operation.
484,1,Advent:Publishers, Advent:Publishers is a publishing house founded by Earl Kemp and other members of the University of Chicago Science Fiction Club including Sidney Coleman in 1956 to publish criticism history and bibliography of the science fiction field beginning with James Blish's The Issue at Hand. The current publisher of Advent:Publishers is George W. Price.
485,1,Stride Health, Stride Health Inc. is a California startup focused on connecting individuals with health plans under the Affordable Care Act. Its approach to the marketplace has led to coverage from Wired Magazine re/code the San Francisco Chronicle and others. It is backed by New Enterprise Associates.
486,1,Dark Castle Entertainment, Dark Castle Entertainment is a division of Silver Pictures a production house affiliated with Warner Bros. (1999–2013) and Universal Pictures (2014–present). It was formed in 1999 by Joel Silver Robert Zemeckis and Gilbert Adler.
487,1,Aviom, Aviom is a pro audio equipment manufacturer of personal monitoring systems. Headquartered in West Chester Pennsylvania Aviom produces distributed audio networking gear which uses a proprietary digital audio transport system called A-Net based on the physical layer of Ethernet and carried over Category 5 cables terminated with 8P8C connectors.
488,1,Breezeway Records, Breezeway Records is a small independent record label based in Charlottesville Virginia. Currently Breezeway works with four artists and has released a total of six records.
489,1,Hapag-Lloyd Flug, Hapag-Lloyd Flug (between 2005 and 2007 also marketed as Hapagfly) was an airline based in Langenhagen Lower Saxony Germany. It operated scheduled and charter passenger flights mainly to holiday resorts in Europe. In January 2007 in a restructuring it combined its operations with Hapag-Lloyd Express to become TUIfly for which it operates all flights while Hapag-Lloyd Express markets them.
490,1,Essential Media and Entertainment, Essential Media & Entertainment is an Australian production company with its head offices in Sydney.
491,1,Woodside Petroleum, Woodside Petroleum Limited is an Australian petroleum exploration and production company. Woodside is the largest operator of oil and gas production in Australia and also Australia’s largest independent dedicated oil and gas company. It is a public company listed on the Australian Securities Exchange and has its headquarters in Perth Western Australia.
492,1,Bohemia Interactive Simulations, The spinoff studio Bohemia Interactive Australia (BIA) was formed by Bohemia Interactive Studio and David Lagettie where joint development of a special military training simulation program VBS1 began in December 2001.After thorough testing and field use (in cooperation with United States Marine Corps) VBS1 was made available in the fall of 2002 for qualified government clients and military organizations. On May 21 2004 VBS1 underwent limited public distribution.
493,1,Pell Frischmann, Pell Frischmann (PF) is a multi-disciplinary engineering consultancy based in London that provides structural and civil engineering planning design and consulting services. Pell Frischmann employs over 1000 staff worldwide with 8 offices across the UK and international offices in India the Middle East Turkey and Romania.The original company was founded by Cecil Pell in the 1920s who entered partnership with Wilem W Frischmann in the early 70s forming Pell Frischmann and Partners.
494,1,Ten Speed Press, Ten Speed Press is a publishing house founded in Berkeley California in 1971 by Philip Wood. Philip worked with Barnes & Noble in 1962 Penguin books in 1965 and left a senior sales positions at Penguin Books in Baltimore and New York before founding Ten Speed Press. Wood died in 2010.Ten Speed started with Anybody’s Bike Book which is still in print and became the book that inspired the company’s name and went on to sell more than a million copies.
495,1,Viagens Abreu, Viagens Abreu is the world’s oldest travel agency[citation needed] as well as the largest travel organization in Portugal.[citation needed] The current headquarters are in Porto with the main office in Linda–a–Velha a suburb of Lisbon in a spacious office building. Abreu has offices throughout Portugal with over 120 retail locations in the mainland and the islands of Madeira and the Azores.
496,1,New York Air, New York Air was a 1980s startup airline owned by Texas Air Corporation and based at Hangar 5 at LaGuardia Airport in Flushing Queens New York City.
497,1,Farmers and Merchants Bank of Western Pennsylvania, Farmers and Merchants Bank of Western Pennsylvania (F&M Bank) is a local bank in Kittanning Pennsylvania United States. It is the result of the merger between the Merchants National Bank of Kittanning and the Farmers National Bank of Kittanning in early 2008.
498,1,Gary Reilly Productions, Gary Reilly Productions was an Australian Television production company best known for producing the 1987-1994 sitcom Hey Dad..!. The company also produced Hampton Court a spin-off of Hey Dad..! featuring the character Betty; My Two Wives a sitcom about a man who moved into an apartment building with his new wife only to discover his ex-wife lives next door; and Over the Hill a sitcom about a young couple who moved to the countryside. Only Hey Dad..! achieved any real success.
499,1,Black Grape Global, Black Grape Global is a London-based artist and entertainment management company. Black Grape's founder attended Kingston University and organised events there and for other universities in the United Kingdom.
500,1,Atco Records, ATCO Records is an American record label owned by Warner Music Group currently operating through WMG's Rhino Entertainment.
501,1,More (store), More is a pan-India retail chain operated by the Aditya Birla Group company Aditya Birla Retail Ltd. Currently it has 509 supermarkets and 15 hypermarkets across the country. It plans to increase it to 1300 supermarkets and 65 hypermarkets respectively by 2016.Aditya Birla Retail Limited provides customers products under its own labels. Private label Food Brands include Feasters Kitchen's Promise and Best of India.
502,1,Royal Swazi National Airways, Royal Swazi National Airways Corporation was the national airline of the Kingdom of Swaziland. Headquartered in Mbabane with its operational base at Matsapha Airport near Manzini the airline was founded in 1978.
503,1,VCA Pictures, VCA Pictures is an American pornographic film production and distribution company. The company was founded by Russ Hampshire and was formerly a major player during the 'Golden Age of Porn'. Throughout the 1970s and 80s VCA produced big budget plot-oriented feature films. In 1982 VCA sold 12000 units of Insatiable on its first day of release making it the top selling video (not just adult video) that year in America.
504,1,The Applied Finance Group, The Applied Finance Group (AFG) is a global institutional equity research firm founded in 1995 by Rafael Resendes and Dan Obrycki.
505,1,Krampouz, Krampouz is a manufacturing company based in Brittany France and developing a full range of made in France commercial and residential cooking equipment. Main product lines : crepe makers waffle makers panini grill planchas...
506,1,Alta Newspaper Group, Alta Newspaper Group Limited Partnership is a Vancouver-based publisher of newspapers in Western Canada and Quebec. It owns three small daily newspapers and more than a dozen weeklies.Alta also known as Alberta Newspaper Group and Southern Alberta Newspapers is one of two Canadian newspaper companies run and partially owned by David Radler a former business partner of Conrad Black who was convicted of defrauding their company Hollinger Inc.
507,1,AppsBuilder, AppsBuilder is an Italian mobile publishing and distribution platform that empowers SMEs and large enterprises to build a solid mobile presence reach new customers and improve client retention through native mobile apps and HTML5 web apps in the cloud.
508,1,Guizhentang Pharmaceutical company, Guizhentang Pharmaceutical company (福建归真堂药业股份有限公司) known by the short name of Guizhentang (归真堂) is a company that profits from extracting bile out of Bile bears to make traditional Chinese medicine in Fujian People's Republic of China.
509,1,I.D. Systems, I.D. Systems Inc. is an American company headquartered in Woodcliff Lake New Jersey that produces wireless asset management systems for industrial trucks rental vehicles and transportation assets.
510,1,National Company for Rail Transport, The National Company for Rail Transport (French: Société Nationale des Transports Ferroviaires abbreviated SNTF; Arabic: الشركة الوطنية للنّقل بالسّكك الحديدية‎) is Algeria's national railway operator. The SNTF a state-owned company currently has a monopoly over Algeria's network of 3973 km (2469 mi) even though it is currently exploiting only 3572 km (2220 mi).
511,1,Scott Political, Scott Political is a Minneapolis Minnesota-based nonpartisan political consulting and advertising firm founded by Scott Perreault in 2001. Scott Political offers political television radio and online media production as well as polling and fundraising tools for clients nationwide. Scott Political provides media production services in both English and Spanish to assist clients in reaching the maximum number of registered voters.
512,1,KazMunayGas Exploration Production (AO), KazMunayGas Exploration Production (KASE: RDGZ LSE: KMG) is a KazMunayGas-majority-owned oil and gas company operating in the Republic of Kazakhstan.The Company explores for hydrocarbons in Mangistau Atyrau and Kyzylorda regions of Kazakhstan and is the second largest oil producer in the country based on 2006 annual production data.
513,1,Aquaflight, Aquaflight was a US manufacturer of amphibious utility aircraft of its own design founded in 1946 in Wilmington Delaware by Meredith Wardle. It developed two products the Aqua I and the derivative Aqua II.
514,1,T. Y. Lin International, T.Y. Lin International (TYLI) is a global multi-disciplinary infrastructure services firm. Headquartered in San Francisco TYLI established its business in the design of long-span bridges and specialty structures. Today the firm provides a range of planning design construction and project management services to the aviation; bridge; facilities; mobility planning and management; ports and marine; rail and transit; and surface transportation industries.
515,1,Vicks, Vicks is a brand of over-the-counter medications owned by the American company Procter & Gamble. Vicks manufactures NyQuil and its morning sister medication DayQuil. The Vicks brand also produces Formula 44 cough medicines cough drops Vicks VapoRub and a number of inhaled breathing treatments. For much of its history Vicks products were manufactured by the family-owned company Richardson-Vicks Inc. based in Greensboro North Carolina. Richardson-Vicks Inc.
516,1,World Software Corporation, World Software Corporation is a privately held software corporation that is the creator and distributor of Worldox a document management software client. More than 5000 organizations use Worldox software including law firms legal departments and financial services companies.
517,1,Railway Wheel Factory, Rail Wheel Plant Bela is a subsidiary of Indian Railways. It is situated in Bela Gram Panchayat Dariyapur Block Parsa and Saran district of Bihar. It was inaugurated in 2008 by the former Railway Minister of India Laloo Prasad Yadav. It was built at a cost of 15 billion (US$250 million). It is spread over a land area of 131 acres. Its management is under East Central Railway Zone headquartered in Hajipur. The project is being looked after by Workshop projects/Indian Railways Patna.
518,1,Chhattisgarh State Power Generation Company, Chhattisgarh State Power Generation Company Limited (CSPGCL) is the electricity generation company of the Government of Chhattisgarh state in India.
519,1,Tesoro, Tesoro Corporation (NYSE: TSO) is a Fortune 100 and a Fortune Global 500 company headquartered in San Antonio Texas with 2013 annual revenues of $37 billion and over 5700 employees.Tesoro is an independent refiner and marketer of petroleum products operating six refineries in the Western United States with a combined rated crude oil capacity of approximately 845000 barrels (134300 m3) per day.
520,1,Dubuisson Brewery, The Dubuisson Brewery (Brasserie Dubuisson Frères) is a Belgian family brewery founded in 1769 in Pipaix province of Hainaut. They brew one of the strongest beers in Belgium the Bush Ambrée at 12% ABV.
521,1,SunTec Business Solutions, SunTec Business Solutions is a Thiruvananthapuram based software business company that provides revenue management and business assurance solutions for financial institutions digital and communications services providers. In 2004 SunTec became the world's first CMM Level 5 billing company. SunTec won the Red Herring Global 100 Award in 2009.K. Nanda Kumar is the founder president and CEO of SunTec.
522,1,Moonstone Books, Moonstone Books is an American comic book graphic novel and prose fiction publisher based in Chicago focused on pulp fiction comic books and prose anthologies as well as horror and western tales.The company began publishing creator-owned comics in 1995 and since 2001 has also published material based on a number of licensed properties including Zorro Doc Savage The Avenger Buckaroo Banzai Bulldog Drummond Kolchak: The Night Stalker Mr.
523,1,Post and Telecom of Kosovo, The Post and Telecommunications of Kosovo (commonly abbreviated as PTK; Albanian: Posta dhe Telekomi i Kosovës Serbian: Пошта и Телекомуникације Косова д.д.) is the postal and telecommunications authority of Kosovo. It was created in 1959 originally under the name of The Post Telephone and Telegraph of Kosovo.On 29 June 2005 Post and Telecom of Kosovo was transformed into a Joint Stock Company with the new name PTK J.S.C.
524,1,Afrihost, Afrihost is a South African Internet Service Provider (ISP) providing a number of services including ADSL broadband and web hosting.The company was established in 2000 by CEO Gian Visser Brendan Armstrong and Peter Meintjes who were later joined by Greg Payne (former COO of Internet Solutions). Originally a web hosting and general IT services company Afrihost joined the broadband market in 2009.
525,1,SIDALC, The Agricultural Information and Documentation Service of the Americas (SIDALC) is an international agricultural livestock forestry and environmental information service in which institutions in 23 countries of the Americas share information and services on line. Created in 1999 today it is one of the most important sources of knowledge and information in LAC.It provides access to information generated throughout the hemisphere and stored in libraries and other related information centers.
526,1,Tim/Kerr, Tim/Kerr was a record label in Portland Oregon run by Thor Lindsay and Tim Kerr who closed the business in Spring of 1999. Some of the better known bands that were on the label include Everclear and The Dandy Warhols. The label also released a collaboration between Kurt Cobain and author William S.
527,1,PZL-Świdnik, PZL Świdnik S.A (Wytwórnia Sprzętu Komunikacyjnego PZL-Świdnik S.A.) is the biggest helicopter manufacturer in Poland. Its main products are PZL W-3 Sokół and PZL SW-4 Puszczyk helicopters. In early 2010 the factory was acquired by AgustaWestland.
528,1,Freedom Press, The Freedom Press is an anarchist publishing house in Whitechapel London United Kingdom. Founded in 1886 it is the largest anarchist publishing house in the country and the oldest of its kind in the English speaking world. It is based at 84b Whitechapel High Street in the East End of London. Alongside its many books and pamphlets the group also publish a monthly newspaper Freedom which is the only regular anarchist newspaper published nationally in the UK.
529,1,Aultman, The Aultman was a 1901 American automobile manufactured in Canton Ohio; the light steam carriage whose makers also built a four-wheel-drive steam truck was built for only a few years.
530,1,Transnet, Transnet SOC Ltd is a large South African rail port and pipeline company headquartered in the Carlton Centre in Johannesburg. It was formed as a limited company on 1 April 1990. A majority of the company's stock is owned by the Department of Public Enterprises or DPE of the South African government.
531,1,IODA, IODA (Independent Online Distribution Alliance) — now The Orchard — is a global sales marketing and distribution company servicing independent artists labels filmmakers and other content providers on hundreds of digital and mobile outlets around the world.
532,1,SparkPeople, SparkPeople is an American private company which develops and maintains several healthy living websites.Spark People company literature describes the SparkPeople websites as follows:SparkPeople.comThis site offers a free four-stage diet program which uses tools content and support to help users make lifestyle changes.Babyfit.comSparkPeople also offers a modified version of its healthy living program to pregnant women through its site Babyfit.com.
533,1,Deceuninck, Deceuninck NV is a Belgian designer and producer of PVC systems for windows and doors interior roofline & cladding and terraces. The company extrudes PVC and the single base material Twinson. Founded in 1937 with its headquarters in Hooglede-Gits the Deceuninck Group operates in more than 75 countries and has 35 subsidiaries across Europe North America and Asia including the United States United Kingdom Russia and Turkey.
534,1,Cammell Laird, Cammell Laird one of the famous names in British shipbuilding during the nineteenth and twentieth centuries came about following the merger of Laird Son & Co. of Birkenhead and Johnson Cammell & Co. of Sheffield at the turn of the twentieth century. They also built railway rolling stock until 1929 when that side of the business was separated and became part of the Metropolitan-Cammell Carriage and Wagon Company.
535,1,Ziba Design, Ziba (Ziba Design Inc.) is a design and innovation consultancy headquartered in Portland Oregon with satellite offices in San Diego Munich and Tokyo.Sohrab Vossoughi is the Founder and President of Ziba the company he started in 1984. The recipient of more than 30 patents and over 200 design awards Vossoughi was named BusinessWeek's Entrepreneur of the Year in 1992.
536,1,Russell & Company, Russell & Company was the largest and most important American trading house in China from 1842 to its closing in 1891.Samuel Russell founded Russell & Company in Canton China in 1824. Dealing mostly in silks teas and opium Russell & Company prospered and by 1842 it had become the largest American trading house in China. It kept its dominance until its closing in 1891. Russell withdrew from the company in 1836 and returned to the United States.
537,1,Muse Records, Muse Records was an American record label active circa 1972 to 1996 which released jazz and blues music.Muse was founded in the early 1970s by Joe Fields who had previously worked as an executive for Prestige Records in the 1960s. Several of the albums were previously released on Cobblestone Records.
538,1,Suncity Records, Suncity Records is an Australian record label that specialized in releasing melodic rock and hard rock CDs. The label mostly focused on previously recorded but unreleased material. Suncity Records went out of business (off-line) in late 2010. The owner Dave Moors left the entire roster of bands listed below without their CDs having absconded with the inventory and presumably selling them on line keeping all profits for himself.
539,1,Western Road Liners, Western Road Liners is an Australian bus and coach company operating route school and charter services in Parkes.
540,1,Genzyme, Genzyme Corporation is an American biotechnology company based in Cambridge Massachusetts. Since its acquisition in 2011 it's been a fully owned subsidiary of Sanofi. In 2010 Genzyme was the world’s third-largest biotechnology company employing more than 11000 people around the world. As a subsidiary of Sanofi Genzyme has a presence in approximately 40 countries including 17 manufacturing facilities and 9 genetic-testing laboratories its products are sold in 90 countries.
541,1,Turbo Tape Games, Turbo Tape Games started in 2008 is an independent game developer in western Norway. The company also produces educational digital experiences but focuses on entertainment games as its primary objective. Naval War: Arctic Circle released in 2012 was the company's first major game providing a real time strategy experience of modern naval warfare.
542,1,Univair Aircraft Corporation, Univair Aircraft Corporation is an American aircraft manufacturer holding the type certificate for the Stinson 108 series and Ercoupe series aircraft including the Forney Alon and the M-10 Cadet. The company holds PMAs for Aeronca Champion Bellanca Citabria Bellanca Decathlon Aeronca Scout Cessna Luscombe Piper and Taylorcraft.Univair was founded in 1945 by J.E. “Eddie” Dyer and Don Vest as Vest Aircraft Company. The company initially performed flight instruction parts and repair.
543,1,Lotec, Lotec is a German sports car manufacturer. The company was founded in 1962 by Kurt Lotterschmid. By 1969 the firm began building race cars and would turn their attention to modifications for Porsches in 1975. In 1983 they began to create aftermarket aerodynamic and performance parts for Mercedes-Benz cars.In 1990 Lotec was commissioned by an oil baron from the United Arab Emirates to build a sports car for him.
544,1,Northern Thunderbird Air, NT Air or Northern Thunderbird Air Inc. is a Canadian charter airline with a head office at Prince George British Columbia and bases in Vancouver and Smithers.
545,1,No Limit Records discography, An overview of the albums released via No Limit Records between approximately 1991-2006.No Limit Records Distribution: In-A-Minute (1991-1994) Solar Music Group (1994-1995) Priority (1995-2001) Universal (2001-2004) Koch (2004-2006)
546,1,SingTel, Singapore Telecommunications Limited commonly abbreviated as SingTel is a Singaporean telecommunications company with a combined mobile subscriber base of 477 million customers from its own operations and regional associates in 25 countries at end of June 2011 making it one of the largest mobile network operators in Singapore and the 20–30 largest in the world.The company was known as Telecommunications Equipment until 1995.
547,1,Airwork, Airwork is an aviation business based in Auckland New Zealand. Airwork is New Zealand's largest general aviation company. It focuses on fixed wing and helicopter maintenance leasing and operations working with private and public entities on aviation operations from the Auckland Police and Westpac helicopters to chartered 737s.It operates freight services in Australia for Toll Priority and Pacific Air Express. It leases passenger aircraft to the Australian charter operator Alliance Airlines.
548,1,Windham Hill Records, Windham Hill Records is a subsidiary of Sony Music Entertainment specializing in Acoustic New Age and Folk music. Originally founded in 1976 as an Independent record label by guitarist and carpenter William Ackerman and his then-wife Anne Robinson Windham Hill was a successful and well-respected music label during its height in the 1980s and 90s.
549,1,Regions Morgan Keegan Trust, Regions Morgan Keegan Trust is the trust division of Regions Financial Corporation and its subsidiary Morgan Keegan & Company. The company headquartered in Birmingham Alabama and was created in 2002 when Regions Trust was combined with Morgan Keegan Trust to create Regions Morgan Keegan Trust. The division is made up of Regions Morgan Keegan Trust Morgan Asset Management and RMK Timberland Group.
550,1,Ruyan, Ruyan Group (Holdings) Limited abbreviated Ruyan (Simplified Chinese:如烟集团有限公司; Traditional Chinese: 如煙集團有限公司; Pinyin: rúyān Jítuán Yǒuxiàn Gōngsī) SEHK: 329 was previously named Golden Dragon Group (Holdings) Limited and was listed on the Main Board of the Stock Exchange of Hong Kong Limited since May 2001. The company name was changed to “Ruyan Group (Holdings) Limited” in November 2007. In 2010 again the name was changed to Dragonite International Limited.
551,1,Banedanmark, Banedanmark (previously Banestyrelsen) is a Danish company responsible for maintenance and traffic control of most of the Danish railway network. Branched off from DSB as a government agency in 1997. Form 2004 to 2010 Banedanmark was a state-owned company under the Danish Ministry of Transport. In 2010 Banedanmark once again became a government agency under the Danish Ministry of Transport.
552,1,MTA Regional Bus Operations, MTA Regional Bus Operations (RBO) is the surface transit division of the Metropolitan Transportation Authority (MTA) created in 2008 to consolidate all bus operations operated by the MTA.
553,1,Cooch Behar State Railway, The Cooch Behar State Railway was a 2 ft 6 in (762 mm) narrow gauge railway opened in 1894 in the foothills of the Eastern Himalayas presently Cooch Behar district in the Indian state of West Bengal. It was converted to 1000 mm (3 ft 3 3⁄8 in) metre gauge in 1910.
554,1,Sudan Airways, Sudan Airways (Arabic: الخطوط الجوية السودانية‎) is the national airline of Sudan headquartered in Khartoum. As of October 2012 the company is fully owned by the Government of Sudan.The carrier was formed in February 1946 (1946-02) and started scheduled operations in July the following year.
555,1,Automobiles Rally, Automobiles Rally was a small company which made sporting automobiles in Colombes a northwestern suburb of Paris. The company traded from 1921 until 1933 but they did not manage to survive the Great Depression. Known for sporting and handsomely designed cars Rally competed with other French cyclecar makers of the era such as Amilcar B.N.C. and Salmson.
556,1,Dairy Farmers, Dairy Farmers is one of the largest and oldest dairy manufacturers in Australia established in 1900 supplying products to local and international markets such as Eastern Europe the Middle East and Asia. Kirin Holdings Company Limited of Japan via its subsidiary National Foods acquired the company on 27 November 2008.
557,1,Consumers Software, Consumers Software is a computer networking company based in Canada. The company originally created early spreadsheets utilities and later developed Network Courier an email product based on the concept of one or more connected 'post offices'. The post office could be connected to legacy email systems such as PROFS DEC and other largely mainframe based email system using connectors. Consumers Software was one of two companies actively selling email systems at the time.
558,1,GEOS (software), GEOS (Global Entity Online System) is an integrated online system for the management and processing of securities with a strong focus on Straight Through Processing (STP). The main components of GEOS (management of financial instruments position keeping and order management) cover the entire value-added chain of securities transactions – ranging from securities orders to clearing and settlement to Corporate actions processing (e.g.
559,1,Center for Community Self-Help, The Center for Community Self-Help (Self-Help) is a community development lender and real estate developer. It was founded in Durham North Carolina in 1980. Self-Help is one of the largest community development financial institutions in the United States and a leader in profitably lending to underserved borrowers and communities.
560,1,SonicWall, SonicWall (styled SonicWALL) originally a private company headquartered in San Jose California and now owned by Dell sells a range of Internet appliances primarily directed at content control and network security. These include devices providing services for network firewalls UTMs (Unified Threat Management) VPNs (Virtual Private Network) backup and recovery and anti-spam for email.
561,1,Zilog, Zilog Inc. previously known as ZiLOG (which stands for Z (the last word in) integrated logic) is an American manufacturer of 8-bit and 16-bit microcontrollers and is most famous for its Intel 8080-compatible Z80 series.
562,1,Pharmstandard, Pharmstandard is the leading Russian pharmaceutical company its headquartered in Dolgoprudny.Pharmstandard portfolio includes over 200 products used in the treatment of diabetes growth hormone deficiency cardiovascular diseases gastroenterological and neurological disorders infectious diseases cancer etc.
563,1,SOSventures, SOSventures is a venture capital and investment management firm that provides seed venture and growth stage funding to startup companies in the technology sector. The company's focus is on accelerating startup via market specific Accelerator programs located in Europe Asia and the USA. The firm is made up of 5 investment partners 15 full-time support staff and 150 mentors. SOSventures is headquartered in Cork Ireland with offices in the United States and China.
564,1,ECRATER, eCRATER is a free online marketplace and an e-commerce website builder based in Irvine California. It was launched in the early fall of 2004 by Dimitar Slavov. By October 2008 it reached 1500000 items for sale in the marketplace and as of January 2009 eCRATER has 65242 active stores and 95773 stores have been created since its launch.eCRATER does not follow the online auction business model it is more an online equivalent of a shopping mall.
565,1,Owens Corning, Owens Corning Corporation is the world's largest manufacturer of fiberglass and related products. It was formed in 1935 as a partnership between two major American glassworks Corning Glass Works and Owens-Illinois. The company was spun off as a separate entity on November 1 1938. However major medical liabilities due to the company's use of asbestos as a fireproofing agent led to the company's Chapter 11 bankruptcy in 2000. The company emerged from Chapter 11 in October 2006.
566,1,Park Tool, Park Tool Company is a leading American designer manufacturer and marketer of bicycle tools and equipment for both professional and home bicycle mechanics. It manufactures over 300 products that range from wheel truing stands to hex wrenches.
567,1,Media Storm, Media Storm LLC is an American advertising and marketing company in New York City Los Angeles and Norwalk Connecticut that helps entertainment marketers identify advertising vehicles and then helps place the ads. The company also helps retailers place advertisements and markets video-on-demand programming.According to Inc.
568,1,A. Uberti Srl., A. Uberti Srl. is an Italian manufacturer of replica American firearms located in a suburb of Brescia Italy called Gardone V.T. along with other firearm manufacturers and similar craft businesses.
569,1,WOW HD, WOW HD is an online retailer offering Games CD DVD Books and Cosmetics. Similar to Amazon.com it offers websites in and ships from multiple countries including: UK USA Hong Kong New Zealand Republic of Ireland Australia Sweden Norway Denmark Netherlands Japan and Germany. WOW HD offers free shipping worldwide on all products except cosmetics which attract a handling fee.WOW HD is owned and operated by Élan Media Partners.
570,1,Nation Broadcasting Corporation, Nation Broadcasting Corporation (NBC) is a radio and TV network that has been operating in the Philippines since 1963. As of December 2013 NBC is a subsidiary of MediaQuest Holdings Inc. and is located in the TV5 Media Center Reliance cor. Sheridan Sts. Mandaluyong City.
571,1,HIT Entertainment, HIT Entertainment (styled HiT) is a British/American entertainment company owned by Mattel and originally established in 1989 from Henson International Television the international distribution arm of Jim Henson Productions.Hit's top brands are Thomas & Friends Barney Bob the Builder Fireman Sam Angelina Ballerina and Mike the Knight.
572,1,Sherston America, Sherston America is the US office for Sherston Publishing Group (more commonly known as Sherston Software) the British software publisher. The American office supplies UK published CD-ROMs and online content and also resources developed specifically for the North American market. Sherston America was founded in 2009 and has its principal office in Portland Oregon.
573,1,American Continental Bank, American Continental Bank (美國大陸銀行) is an overseas Chinese bank in the United States. Headquartered in Industry California with a branch office in San Gabriel California this privately held community bank was established on October 6 2003.The bank was first created by a group of local businessmen and individuals who were interested in providing specialized financial services to the Chinese community.
574,1,Fairhurst (company), Fairhurst (formerly F.A. Macdonald & Partners and then W. A. Fairhurst & Partners) is a Scottish engineering consultancy business. It takes its name from William Fairhurst a notable bridge designer who led the partnership for 30 years.
575,1,Xtube, XTube is a Netherlands-based pornographic video hosting service which allows users to share adult video content with others. Among other things the terms of use of xtube.com state that users must be 18 years of age or older.XTube is notable for being the first adult tube site[citation needed] and claims that it has over 9 million registered users and an Alexa Internet traffic rank of global average of 491 and a United States ranking of 273.
576,1,Sinara Group, Sinara Group is a Russian investment company founded in 2001 with holdings in the property development transportation (rail) and financial services sectors.
577,1,Shindig (video chat platform), Shindig is a patented technology platform for large scale online video chat events.Fueled described Shindig as a new online video chat platform (which) aims to make talking online more natural by imitating real-life events; users can freely mingle moving between conversations with the same ease as you might move through a dinner party.In a Shindig event participants can use webcams to see each other in a shared space.
578,1,Select Comfort, Select Comfort is a U.S.-based manufacturer that manufactures the Sleep Number bed as well as foundations and bedding accessories. The company is based in Minneapolis Minnesota. In addition to its Minnesota headquarters Select Comfort has manufacturing and distribution facilities in South Carolina and Utah.
579,1,Vijayta Films, Vijayta Films Pvt Ltd is an Indian entertainment company owned by the Deol family. It started with Betaab (1983) the debut film of veteran actor Dharmendra's son Sunny Deol and is most known for Ghayal (1990) starring Sunny Deol which won seven Filmfare Awards.
